UniqueID,Title,Author,PTime,DTime,MentionSourceName,MentionIdentifier,Content
H7E8G4U425_G5ANE60B65S79E0,"""We are not monsters,"" says SC; permits withdrawal of PIL challenging fundamental rights",PTI,"Last Updated: Jan 25, 2024, 05:37:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/we-are-not-monsters-says-sc-permits-withdrawal-of-pil-challenging-fundamental-rights/articleshow/107148556.cms,
HB5RT41KX2_IV6659VPSVCCDNS,NewsClick's HR head withdraws from SC plea against arrest under UAPA,PTI,"Last Updated: Jan 22, 2024, 02:52:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/india/newsclicks-hr-head-withdraws-from-sc-plea-against-arrest-under-uapa/articleshow/107050605.cms,
HC6RNVWVGK_Z6WG3HWPRIC3OE1,Corning JV signs pact with Tamil Nadu govt for glass-making unit,ETtech,"Last Updated: Jan 23, 2024, 04:30:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/corning-jv-signs-pact-with-tamil-nadu-govt-for-glass-making-unit/articleshow/107083077.cms,
HDNY2H6I2P_F6KVQREQBD9KKB6,Best Luxury Gifts for Girlfriend on Valentine's Day 2024 to Make Her Day Special,Team ProductLine,"Last Updated: Feb 05, 2024, 04:12:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/top-trending-products/gifts/luxury-gifts-for-gf/articleshow/107086606.cms,
HE2D67G0MW_USN5G2300NRML50,Supreme Court rejects customs' review plea on imports overvaluation allegations against Adani companies,ET Bureau,"Last Updated: Jan 26, 2024, 12:05:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/supreme-court-rejects-customs-review-plea-on-imports-overvaluation-allegations-against-adani-companies/articleshow/107154763.cms,
HEZSEHC19F_QG3IITA8KMM6VYU,Coal scam: Delhi court allows Naveen Jindal to travel abroad from Feb 1-20,PTI,"Last Updated: Jan 23, 2024, 06:18:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/india/coal-scam-delhi-court-allows-naveen-jindal-to-travel-abroad-from-feb-1-20/articleshow/107087565.cms,
HG7HYJPDHV_24UHP356E8T0SJX,"North Korea's AI development raises sanctions concerns, report says",Reuters,"Last Updated: Jan 23, 2024, 11:10:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/north-koreas-ai-development-raises-sanctions-concerns-report-says/articleshow/107091917.cms,
HG9MR62D7W_842HEVK3KBGZL2W,"Good margins from India business but rising Chinese imports hurting industry: TV Narendran, Tata Steel",_,"Last Updated: Jan 26, 2024, 12:48:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/good-margins-from-india-business-but-rising-chinese-imports-hurting-industry-tv-narendran-tata-steel/articleshow/107164412.cms,
HI822JGSPZ_HFVW19AY3K8BIXK,"PM Modi announces rooftop solar scheme, his 1st decision after Ram Temple inauguration",ET Online,"Last Updated: Jan 22, 2024, 07:58:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/pm-modi-announces-scheme-to-install-rooftop-solar-systems-in-1-crore-homes-his-first-decision-after-ram-temple-inauguration/articleshow/107058370.cms,
HIQJT6NLVP_6JKOZF7NEBCZP4G,US: Fake robocall of Joe Biden urges voters not to vote at New Hampshire primary,ANI,"Last Updated: Jan 23, 2024, 07:00:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/us-fake-robocall-of-joe-biden-urges-voters-not-to-vote-at-new-hampshire-primary/articleshow/107064683.cms,
HJGN2B6XQ0_43SP7QYNBR8JLYS,"'India, a mature and respected UN member,' affirms UNGA Prez on India's permanent UNSC seat",ANI,"Last Updated: Jan 24, 2024, 05:53:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/india-a-mature-and-respected-un-member-affirms-unga-prez-on-indias-permanent-unsc-seat/articleshow/107117506.cms,
HKOAVJ91T0_T43YJSJM505JJU6,Warburg-backed Perfios weighing $500 million IPO,Bloomberg,"Last Updated: Jan 26, 2024, 01:05:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/tech/startups/warburg-backed-perfios-weighing-500-million-ipo/articleshow/107164717.cms,
HLSC270600_QDODQOFZW6ZCBA3,Govt should not cut import duties on parts used in making smartphones in Budget: GTRI,PTI,"Last Updated: Jan 22, 2024, 01:50:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/industry/cons-products/electronics/govt-should-not-cut-import-duties-on-parts-used-in-making-smartphones-in-budget-gtri/articleshow/107048805.cms,
HLUV68UEZ1_CNW3AI6BNM35CX1,'Bigg Boss 17' eviction: Vicky Jain eliminated ahead of reality show's grand finale?,ET Online,"Last Updated: Jan 23, 2024, 06:04:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/bigg-boss-17-eviction-vicky-jain-eliminated-ahead-of-reality-shows-grand-finale/articleshow/107085505.cms,
HNJGGKSL6Z_JPLQ8Q7OUHKNNDT,Oil prices little changed as fundamentals weigh on geopolitical risk premium,Reuters,"Last Updated: Jan 24, 2024, 07:47:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/oil-prices-little-changed-as-fundamentals-weigh-on-geopolitical-risk-premium/articleshow/107096778.cms,
HQ7RN7NRNK_W47EKKPS9PWQGSX,ET Explainer: How startups can benefit from listing on GIFT-IFSC exchanges,ETtech,"Last Updated: Jan 25, 2024, 07:27:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/tech/startups/et-explainer-how-startups-can-benefit-from-listing-on-gift-ifsc-exchanges/articleshow/107151379.cms,
HSZXUP1PDF_95HZU6X9UMTKCFC,"Republic Day 2024: Full parade schedule, chief guest, parade highlights, and all details",ET Online,"Last Updated: Jan 26, 2024, 10:47:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/republic-day-2024-full-schedule-chief-guest-parade-highlights-and-other-key-details/articleshow/107147162.cms,
HU7E9Z03QY_N3HMKABR1YN04GL,Assam CM Himanta Biswa Sarma asks police to file case against Rahul Gandhi for provoking crowd,ET Online,"Last Updated: Jan 24, 2024, 05:25:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/assam-cm-himanta-biswa-sarma-instructs-police-to-register-case-against-rahul-gandhi-for-provoking-crow/articleshow/107077866.cms,
HWUBM1TQU2_K7AS4HOW27J8GFA,"Boundary dispute with India 'legacy issue', doesn't represent whole picture of bilateral ties: China's military",PTI,"Last Updated: Jan 25, 2024, 07:43:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/defence/boundary-dispute-with-india-legacy-issue-doesnt-represent-whole-picture-of-bilateral-ties-chinas-military/articleshow/107151506.cms,
HZTSVOOIZW_LRTOHY9OGK887PD,Former TCS CMO Rajashree R joins Tech Mahindra,ETtech,"Last Updated: Jan 23, 2024, 10:34:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/former-tcs-cmo-rajashree-r-joins-tech-mahindra/articleshow/107055034.cms,
HZYFE3J7AA_ZZYUH72NS7HHXCH,"Karnataka govt announces to implement Old Pension Scheme for 13,000 employees",PTI,"Last Updated: Jan 25, 2024, 08:53:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/old-pension-scheme-benefits-for-13000-employees-in-karnataka-cm-siddaramaiah/articleshow/107130153.cms,
I02VD14YF0_SWMYWGY7E8NALCI,Texas: 7 people found shot dead in Joliet West Side. Here is everything we know,The Feed,"Last Updated: Jan 23, 2024, 06:37:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/international/us/texas-7-people-found-shot-dead-in-joliet-west-side-here-is-everything-we-know/articleshow/107068114.cms,
I1MGRETD8D_IZN6KS4VNHKDIU2,"Budget: Industry seeks tax incentives, more funds to boost manufacturing, green tech, exports",PTI,"Last Updated: Jan 25, 2024, 04:16:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/budget-industry-seeks-tax-incentives-more-funds-to-boost-manufacturing-green-tech-exports/articleshow/107145749.cms,
I2GXDAD3BM_7I6MDH4VLHTYQ79,South India to deliver surprise results in Lok Sabha election: BJP leader Basavaraj Bommai,PTI,"Last Updated: Jan 24, 2024, 04:14:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/south-india-to-deliver-surprise-results-in-lok-sabha-election-bjp-leader-basavaraj-bommai/articleshow/107113804.cms,
I2V2KTOE50_APGEVP3HNJ0YQE7,Advocating for the well-being of Zo people amidst Meitei radical challenges: Zomi Council Steering Committee's memorandum to PM,ET Bureau,"Last Updated: Jan 26, 2024, 08:59:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/advocating-for-the-well-being-of-zo-people-amidst-meitei-radical-challenges-zomi-council-steering-committees-memorandum-to-pm/articleshow/107173316.cms,
I646LL11FH_A94UCJF2FLVCZMT,Mission Ready: Cos scale up hiring of ex-service personnel,ET Bureau,"Last Updated: Jan 27, 2024, 12:13:00 AM IST",20230126,indiatimes.com,https://economictimes.indiatimes.com/jobs/hr-policies-trends/diversity-efforts-drive-hiring-of-veterans-in-india-inc/articleshow/107174015.cms,
I6Q8TVDR70_XHBFOI4UHF9OGOH,"India, UK relationship 'force for good'; should work together for global peace: UK Home Secretary James Cleverly",PTI,"Last Updated: Jan 26, 2024, 10:13:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/india-uk-relationship-force-for-good-should-work-together-for-global-peace-uk-home-secretary-james-cleverly/articleshow/107174056.cms,
I8G3D9KWGR_STFBEZG2SCPGNXM,"""Breach of trust"": Congress hits out at Jagadish Shettar for rejoining BJP",PTI,"Last Updated: Jan 25, 2024, 06:17:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/breach-of-trust-congress-hits-out-at-jagadish-shettar-for-rejoining-bjp/articleshow/107142660.cms,
IA7T00TUH4_VWICSU2J7MSSI9N,PM Narendra Modi Bulandshahr Rally: Why BJP picked this small UP city to launch Mission Lok Sabha 2024,ET Online,"Last Updated: Jan 24, 2024, 02:01:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/pm-narendra-modi-bulandshahr-rally-why-bjp-picked-this-small-up-city-to-launch-mission-lok-sabha-2024/articleshow/107102434.cms,
ICJAA4LRO8_EDHJDCNAT59I78I,"Netflix's 'Wereworld' Animated Series: All you may want to know about release date, cast and more",The Feed,"Last Updated: Jan 26, 2024, 01:57:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/international/us/netflixs-wereworld-animated-series-all-you-may-want-to-know-about-release-date-cast-and-more/articleshow/107155427.cms,
IDD6FJFS63_X1HZDJ2G6NBO5LX,US-based voice AI startup ElevenLabs gains unicorn status after latest fundraising,Reuters,"Last Updated: Jan 22, 2024, 01:55:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/tech/funding/voice-ai-startup-elevenlabs-gains-unicorn-status-after-latest-fundraising/articleshow/107048375.cms,
IERGXA1IT9_QYM5Q49HV0J8JBA,"Even better days await hotel sector, claims Indian Hotels MD & CEO Puneet Chhatwal as co sets up new hotel in Ayodhya",_,"Last Updated: Jan 22, 2024, 04:01:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/even-better-days-await-hotel-sector-claims-indian-hotels-md-ceo-on-puneet-chhatwal/articleshow/107047371.cms,
IFEDS8HPPH_55VLAJUAH0CRDUO,"Biden warns against rise of antisemitism, efforts to downplay Hamas attacks",Reuters,"Last Updated: Jan 26, 2024, 10:44:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/biden-warns-against-rise-of-antisemitism-efforts-to-downplay-hamas-attacks/articleshow/107174454.cms,
IGHIOXYRG4_QC4QZ7PU0PRHAZ7,"Pakistan, Iran restore ties by agreeing to reinstate ambassadors",PTI,"Last Updated: Jan 22, 2024, 06:57:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/pakistan-iran-restore-ties-by-agreeing-to-reinstate-ambassadors/articleshow/107057976.cms,
IME6F07HTA_O9X2J7PHFGQX78P,Budget Basics: What goes into the making of the Union budget? Here's a step-by-step breakdown,ET Online,"Last Updated: Jan 24, 2024, 03:47:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/budget-basics-what-goes-into-the-making-of-the-union-budget-heres-a-step-by-step-breakdown/articleshow/107111676.cms,
J1TXECBF1N_AW85ZC8XSVJJOJ7,Tech Mahindra Q3 profit down 61% at Rs 510 crore in FY24,ETtech,"Last Updated: Jan 25, 2024, 06:01:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/tech-mahindra-q3-profit-down-61-at-rs-510-crore-in-fy24/articleshow/107123492.cms,
J8KK20MPJJ_DYRAXJXDB77KFAF,Connecting India with Europe: World’s most ambitious trade route stalls in Mideast turmoil,Bloomberg,"Last Updated: Jan 24, 2024, 09:48:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/connecting-india-with-europe-worlds-most-ambitious-trade-routestalls-in-mideast-turmoil/articleshow/107099848.cms,
J9TQMCASYR_X7A1OW86YRV9QZL,India's private banks hold on to loan growth target despite growing headwinds,Reuters,"Last Updated: Jan 25, 2024, 01:38:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/indias-private-banks-hold-on-to-loan-growth-target-despite-growing-headwinds/articleshow/107139016.cms,
JAW9XGRYP1_WLMGCO1I0IEE77B,Saudi Arabia prepares to open first alcohol store for diplomats,Reuters,"Last Updated: Jan 24, 2024, 09:04:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/international/saudi-arabia/saudi-arabia-prepares-to-open-first-alcohol-store-for-diplomats/articleshow/107117005.cms,
JBI2S3A3T3_VG6R0QQ94U0M1YE,Manipur: 6 jawans injured as Assam Rifles soldier fires at colleagues before shooting self,PTI,"Last Updated: Jan 24, 2024, 05:22:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/defence/manipur-6-jawans-injured-as-assam-rifles-soldier-fires-at-colleagues-before-shooting-self/articleshow/107104466.cms,
JC2LMRQDUB_OKJHO9JJT0QPPOR,Budget 2024: Could aggressive tax and regulatory reforms supercharge India's consumer industry?,ET CONTRIBUTORS,"Last Updated: Jan 22, 2024, 11:32:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/small-biz/sme-sector/budget-2024-could-aggressive-tax-and-regulatory-reforms-supercharge-indias-consumer-industry/articleshow/107044712.cms,
JF1MDSHICI_SHVNF92K9PE2X2W,FM seals the Interim Union Budget 2024 with Halwa ceremony,ET Bureau,"Last Updated: Jan 25, 2024, 11:59:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/fm-seals-the-interim-union-budget-2024-with-halwa-ceremony/articleshow/107121182.cms,
JFAKFTN5JA_E6I98F60CY3GN9V,Google settles AI-related chip patent lawsuit that sought $1.67 billion,Reuters,"Last Updated: Jan 25, 2024, 10:23:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,
JFDCZJLMAR_CK0EILBRE69CSON,"MCD, NDMC direct market associations to take down saffron flags post Ram temple consecration",PTI,"Last Updated: Jan 24, 2024, 03:25:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/mcd-ndmc-direct-market-associations-to-take-down-saffron-flags-post-ram-temple-consecration/articleshow/107111243.cms,
JGTTBFI8I6_4PQW71C5IC8LEWO,"Crypto Price Today: Bitcoin falls below $41,000; Solana, Dogecoin decline over 4%",ETMarkets.com,"Last Updated: Jan 22, 2024, 10:45:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-22-january-2024/articleshow/107043170.cms,
JIG60NC9IQ_NI4TVGV70PZRD5C,Will fight alone against the BJP in Bengal in Lok Sabha: Mamata Banerjee says amid seat-sharing tussle,ET Online,"Last Updated: Jan 24, 2024, 01:43:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/will-fight-alone-against-the-bjp-in-bengal-in-lok-sabha-mamata-banerjee-says-amid-seat-sharing-tussle/articleshow/107105213.cms,
JKK0I83D41_NKZT7Z9A09DBL6H,"Hope to hit 3% ROA and 15% ROE level by FY26: Sudipta Roy, L&T Finance Holdings",_,"Last Updated: Jan 24, 2024, 03:42:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/hope-to-hit-3-roa-and-15-roe-level-by-fy26-sudipta-roy-lt-finance-holdings/articleshow/107112150.cms,
JL0JKL9DSI_11J8UTM0KLFIK7I,ED conducts fresh raids at TMC leader Shahjahan Sheikh's home again,PTI,"Last Updated: Jan 24, 2024, 09:11:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/ed-conducts-fresh-raids-at-tmc-leader-shahjahan-sheikhs-home-again/articleshow/107099211.cms,
JNEK0Y9FHC_D2UQTWPGYEBP2C3,"Despite policy change, why are IT companies still unable to follow the work-from-office diktat?",ET Online,"Last Updated: Jan 23, 2024, 05:28:00 PM IST",20230123,indiatimes.com,https://economictimes.indiatimes.com/news/company/corporate-trends/despite-policy-change-why-are-it-companies-still-unable-to-follow-the-work-from-office-diktat/articleshow/107085639.cms,
JQ50MP5M1S_MHCG2FQYB4LIER3,"GST, subsidy, affordable housing & more: India Inc's wish list for the Interim Budget",ET Online,"Last Updated: Jan 24, 2024, 05:55:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/company/corporate-trends/gst-subsidy-affordable-housing-more-india-incs-wish-list-for-the-interim-budget/articleshow/107115897.cms,
JRCU7AUZA8_F10YE7QT0YHTXIP,North Korea says it tested a new cruise missile in the latest example of its expanding capabilities,AP,"Last Updated: Jan 25, 2024, 07:09:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/defence/north-korea-says-it-tested-a-new-cruise-missile-in-the-latest-example-of-its-expanding-capabilities/articleshow/107127727.cms,
JSHGBT9FES_YLQHQXEFJTW6FT4,Three Pakistan universities shut over security threats: Police,AFP,"Last Updated: Jan 22, 2024, 02:26:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/three-pakistan-universities-shut-over-security-threats-police/articleshow/107050064.cms,
JZSJZZ8DCI_0G1Q0LSKJA5ND80,Elon Musk expects 1 billion humanoid robots by 2040s,The Feed,"Last Updated: Jan 22, 2024, 09:25:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/international/us/elon-musk-expects-1-billion-humanoid-robots-by-2040s/articleshow/107059870.cms,
K0FXG24V9G_4HGDCUVK5QDTR63,"Airships vanished, airplanes thrived",ET Bureau,"Last Updated: Jan 24, 2024, 11:38:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/opinion/just-in-jest/airships-vanished-airplanes-thrived/articleshow/107123657.cms,
K11OLP4KND_ZNTXG8QCUUB5MJL,"Ayodhya: From saints to lawyers, 15 lesser-known figures behind Ram Mandir",ET Online,"Last Updated: Jan 22, 2024, 03:37:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/india/ayodhya-from-saints-to-lawyers-15-lesser-known-figures-behind-ram-mandir/articleshow/107048580.cms,
K22OEFOATO_1O1T7X2A2H5VUIJ,How Ayodhya Ram Mandir can become India's Mecca and Vatican of domestic and global tourist hub,ET Online,"Last Updated: Jan 22, 2024, 03:37:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/industry/services/travel/how-ayodhya-ram-mandir-can-become-indias-mecca-and-vatican-of-domestic-and-global-tourist-hub/articleshow/107043232.cms,
K4Q4VHG1TP_V54X32YVYB5WKXM,"Microsoft's Bing, Edge to be exempt from Europe's digital markets act",Reuters,"Last Updated: Jan 23, 2024, 10:07:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/microsofts-bing-edge-to-be-exempt-from-europes-dma/articleshow/107091186.cms,
K52XY1M1VP_ZJZNXK25W9AD9U0,"'It’s What’s Inside': See Netflix horror movie’s release date, plot, cast, filming and more",The Feed,"Last Updated: Jan 26, 2024, 01:30:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/international/us/its-whats-inside-see-netflix-horror-movies-release-date-plot-cast-filming-and-more/articleshow/107155267.cms,
KBM9TN85DF_M8U73FVFZUSZ6WX,India overtakes Hong Kong as world’s fourth-largest stock market,Bloomberg,"Last Updated: Jan 24, 2024, 11:52:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/india-overtakes-hong-kong-as-worlds-fourth-largest-stock-market/articleshow/107064803.cms,
KM11B39CBE_9GXIQCFULQ6WYK3,"Taiwan says 6 Chinese balloons flew through its airspace, and warplanes and ships also detected",AP,"Last Updated: Jan 22, 2024, 11:23:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/defence/taiwan-says-6-chinese-balloons-flew-through-its-airspace-and-warplanes-and-ships-also-detected/articleshow/107044467.cms,
KOVIQTNIFH_VZ5SHR1YYC9OL4H,Money laundering probe: NCP MLA Rohit Pawar appears before ED,ANI,"Last Updated: Jan 24, 2024, 11:07:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/sharad-pawars-grandnephew-to-appear-before-ed-for-questioning-sharad-ncp-workers-stage-protest/articleshow/107101633.cms,
KU3F6QSE8N_BY5YZBUJF0XMG79,"Verizon case may be delaying Starlink's satcom licence, too",ET Bureau,"Last Updated: Jan 26, 2024, 07:27:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/industry/telecom/telecom-policy/verizon-case-may-be-delaying-starlinks-satcom-licence-too/articleshow/107155134.cms,
KWXP9NHYZR_ALTEHCHYWDROFM8,Bank loan fraud case: SC cancels bail granted to DHFL's Wadhawan brothers,ET Online,"Last Updated: Jan 24, 2024, 11:08:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/sc-cancels-bail-granted-to-former-dhfl-promoters-wadhawans-in-bank-loan-fraud-case/articleshow/107101593.cms,
KYBBX39YB2_6VF1GY1GGFQHRMU,"Ayodhya Ram Mandir: From L&T to Havells, 7 listed Indian companies in spotlight",ETMarkets.com,"Last Updated: Jan 23, 2024, 11:23:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ayodhya-ram-mandir-from-lt-to-havells-7-listed-indian-companies-in-spotlight/articleshow/107068185.cms,
KZ82547DUW_IXXZ5EV9ZB7WGJN,"""Aaj sirf ek vyakti mandir mein ja sakta hain..."" Rahul Gandhi's veiled jibe at PM Modi on being denied entry to Assam's Batadrava shrine",ANI,"Last Updated: Jan 23, 2024, 10:50:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/aaj-sirf-ek-vyakti-mandir-mein-ja-sakta-hain-rahul-gandhis-veiled-jibe-at-pm-modi-on-being-denied-entry-to-assams-batadrava-shrine/articleshow/107060618.cms,
LDMWAV96QB_FN8YPY5OOUTSDS0,"Delhi CM Arvind Kejriwal, Delhi ministers mark Ram Lalla's consecration with 'bhandaras', 'Sundar Kand' recitals",PTI,"Last Updated: Jan 23, 2024, 10:46:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/delhi-cm-arvind-kejriwal-delhi-ministers-mark-ram-lallas-consecration-with-bhandaras-sundar-kand-recitals/articleshow/107060440.cms,
LFD32CFA2S_Q2ZEC7Q5BIF6EAF,"""Not easy in today's world"": Russian President Putin showers praises on PM Modi's leadership",ET Online,"Last Updated: Jan 26, 2024, 09:53:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/not-easy-in-todays-world-russian-president-putin-showers-praises-on-pm-modis-leadership/articleshow/107172169.cms,
LJDR7RA6QG_WU35PUVA3QYPYML,REC to lend Rs 1.20 lakh cr to power PSUs for solar rooftop projects,ET Bureau,"Last Updated: Jan 24, 2024, 12:15:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/rec-to-lend-rs-1-20-lakh-cr-to-power-psus-for-solar-rooftop-projects/articleshow/107092661.cms,
LKC5E7UYBD_HCJC91QY3IVNM1W,Competition Comm to soon float tender for market study on AI's impact on businesses,PTI,"Last Updated: Jan 25, 2024, 08:14:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/competition-comm-to-soon-float-tender-for-market-study-on-ais-impact-on-businesses/articleshow/107152147.cms,
LNDFFG89JM_935FD1R57J3TK1I,"Kuwait, Singapore sovereign funds place orders for Zomato share",ETtech,"Last Updated: Jan 22, 2024, 09:43:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/tech/startups/kuwait-singapore-sovereign-funds-place-orders-for-zomato-share/articleshow/107034966.cms,
LSAGVUBEES_E03Y3Q2HKXPV547,NSCN-IM opposes Centre's move to scrap free movement regime with Myanmar and erect fencing,ET Bureau,"Last Updated: Jan 24, 2024, 05:52:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/nscn-im-opposes-centres-move-to-scrap-free-movement-regime-with-myanmar-and-erect-fencing/articleshow/107117639.cms,
LVQ6KDFMR7_RCLTE3R4MEVU559,"Former Maldives President Solih extends Republic Day wishes to India, hails unbreakable friendship",ET Online,"Last Updated: Jan 26, 2024, 10:28:00 AM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/former-maldives-president-solih-extends-republic-day-wishes-to-india-hails-unbreakable-friendship/articleshow/107161497.cms,
M495SU7HYC_V97RG77OXM8FW73,"Baby, you can drive my EV",ET CONTRIBUTORS,"Last Updated: Jan 26, 2024, 11:23:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/opinion/et-commentary/baby-you-can-drive-my-ev/articleshow/107174660.cms,
MEIQ8EL8QD_G4WMXBNZ37DGOB4,"‘Need to study migration of marginalized, queer persons’",ET Online,"Last Updated: Jan 25, 2024, 01:49:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/nri/migrate/need-to-study-migration-of-marginalized-queer-persons/articleshow/107138969.cms,
MEXJX8STOG_Z2P6LATLWUK967D,Bharat Forge shares fall 1.41 per cent in Thursday's trading session,ETMarkets.com,"Last Updated: Jan 25, 2024, 12:59:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-fall-1-41-per-cent-in-thursdays-trading-session/articleshow/107137722.cms,
MFS6RTNNKJ_IFPO9TJW3RL8QUO,Cash back offer from Gemopai on all its e-scooter range under Big EV sale,Agencies,"Last Updated: Jan 22, 2024, 10:48:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/cash-back-offer-from-gemopai-on-all-its-e-scooter-range-under-big-ev-sale/articleshow/107061285.cms,
MJW90D3OGM_C4GASC64V4E7MZD,National Voters' Day: Congress hits out at EC for refusing to meet INDIA bloc leaders on VVPAT issue,PTI,"Last Updated: Jan 25, 2024, 09:58:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/national-voters-day-congress-hits-out-at-ec-for-refusing-to-meet-india-bloc-leaders-on-vvpat-issue/articleshow/107131753.cms,
